Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
38,8,16,320,32,1.0,1,3.32414e-13
28,28,22,254,32,1.0,1,7.133255e-11
22,31,28,241,32,0.9999999,1,3.785451e-08
18,33,30,133,32,0.9999994,1,1.3561049e-07
16,39,36,16,32,0.9979265,1,0.0003840254
14,39,31,222,32,0.99991,1,6.5590146e-05
12,53,72,272,32,0.98577,1,0.012190211
