Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
38,47,43,134,38,1.0,1,1.2999831e-24
28,45,44,23,38,1.0,1,2.5412358e-17
22,41,63,112,35,0.99999964,1,1.805272e-11
18,44,69,102,35,1.0,1,1.4402955e-09
16,48,71,270,35,0.9999943,1,4.7742593e-10
14,47,73,108,35,0.9999962,1,1.6699182e-09
12,51,76,179,35,0.99995625,1,4.3852643e-07
