Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
38,47,43,143,38,1.0,1,5.6439286e-28
28,47,43,21,38,1.0,1,8.984704e-20
22,40,64,107,35,0.9999989,1,5.6622683e-15
18,45,68,267,35,0.9999995,1,3.607683e-14
16,48,71,270,35,0.9999901,1,2.2589836e-10
14,47,73,108,35,0.99999416,1,9.690895e-11
12,51,76,180,35,0.99993026,1,3.7054956e-08
