Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
38,48,43,322,38,1.0,1,1.2476361e-26
28,45,55,321,38,1.0,1,8.8587003e-23
22,55,47,32,38,1.0,1,2.046426e-15
18,51,54,197,38,1.0,1,1.114815e-11
16,52,52,297,38,1.0,1,6.0509997e-09
14,46,73,127,35,0.9999995,1,7.5562806e-10
12,47,75,39,35,0.99999905,1,4.6391815e-10
