Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
222,196,159,322,12,1.0,14,1.6684728e-24
166,230,145,64,10,1.0,14,4.140878e-19
132,315,276,304,9,0.99999225,14,2.240704e-06
110,332,343,252,13,0.99998593,14,2.949106e-06
94,290,207,148,9,1.0,14,1.2559122e-10
82,363,352,172,13,0.9998684,14,3.4137865e-06
74,391,326,119,13,0.9918006,14,0.0012702955
