Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
222,221,273,292,11,0.0891928,14,0.067131385
166,293,370,143,20,0.10347061,14,0.073553555
132,296,361,303,12,0.09520053,14,0.073644914
110,313,313,332,18,0.12044666,14,0.07252674
94,354,322,323,9,0.22343044,14,0.14601748
82,387,348,318,9,0.25511387,14,0.1651086
74,392,362,342,13,0.27389812,14,0.19558072
