Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
222,205,187,248,11,0.10813467,14,0.08656821
166,295,307,85,11,0.13809995,14,0.09159427
132,320,274,300,9,0.19295503,14,0.110466234
110,359,298,277,9,0.21804321,14,0.14360745
94,375,325,101,14,0.26132345,14,0.26132345
82,363,351,342,13,0.27693304,14,0.2172136
74,397,361,166,9,0.31697813,14,0.21369311
