Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
52,57,63,263,1,0.07861731,14,0.05629532
38,61,71,345,18,0.08342312,14,0.065501764
30,71,85,255,9,0.08220466,14,0.041092854
26,74,86,43,9,0.09358198,14,0.066213146
22,74,89,310,18,0.10745565,14,0.100322336
20,87,75,159,14,0.12163289,14,0.12163289
18,76,74,234,12,0.10795078,14,0.102419704
