Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
52,67,48,189,10,1.0,14,1.8799164e-19
38,79,68,298,24,0.9987159,14,3.9076594e-15
30,78,72,141,24,0.9996972,14,3.1500695e-16
26,76,74,303,24,0.9997565,14,2.7071244e-14
22,83,74,20,24,0.9968021,14,2.5659428e-13
20,86,84,260,24,0.99979657,14,1.11367546e-13
18,81,77,124,24,0.99618053,14,2.0967936e-11
