Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
52,54,53,69,10,1.0,14,2.247135e-19
38,73,67,189,10,0.99995446,14,1.818089e-08
30,71,71,291,10,0.99985087,14,5.870995e-07
26,75,75,23,29,0.9990018,14,4.01462e-06
22,83,79,246,29,0.9986594,14,2.5679241e-05
20,82,81,231,29,0.99810994,14,0.00011975388
18,85,80,260,29,0.9917389,14,0.0012434537
