Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
104,104,72,317,10,1.0,14,1.387226e-20
78,117,102,66,10,1.0,14,8.649224e-17
62,151,158,93,10,0.9999908,14,2.644436e-12
52,152,152,114,10,0.9999976,14,5.698913e-12
44,169,158,282,13,0.96190435,14,1.2518364e-05
40,150,156,302,13,0.98787457,14,0.00022576858
34,169,170,149,17,0.93000036,14,0.007513853
