Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
104,73,128,54,5,0.08755436,14,0.07803893
78,126,152,218,11,0.09609084,14,0.078436054
62,143,143,250,25,0.13525489,14,4.5263358e-05
52,149,160,250,25,0.16021045,14,1.2826384e-05
44,157,152,245,10,0.1692151,14,4.9538063e-05
40,152,168,37,25,0.15284035,14,0.0001361912
34,169,175,36,10,0.18642417,14,0.000493919
