Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
104,89,105,51,13,0.09135492,14,0.07432673
78,132,174,168,11,0.106990606,14,0.091419056
62,137,170,138,10,0.15541306,14,0.12749438
52,156,178,90,25,0.16724543,14,1.1578146e-05
44,161,176,337,25,0.16488644,14,2.1086018e-05
40,157,171,295,25,0.18279308,14,3.7296556e-06
34,167,170,358,10,0.15869366,14,0.00038244948
