Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
104,129,100,97,10,1.0,14,1.4686274e-20
78,134,119,284,24,0.9815138,14,3.31005e-14
62,148,126,223,10,0.9999925,14,1.8321058e-13
52,156,156,280,24,0.95749444,14,1.1267047e-12
44,155,158,243,24,0.918283,14,3.5272985e-10
40,158,167,36,24,0.8028869,14,6.5270775e-08
34,177,175,163,13,0.41202095,14,1.0946612e-06
