Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
104,114,49,227,10,1.0,14,1.01286764e-25
78,140,99,113,10,1.0,14,2.7487794e-17
62,150,143,37,10,0.9999908,14,1.4815733e-12
52,147,146,233,10,0.9999676,14,7.0167153e-12
44,154,154,258,10,0.99998784,14,8.6538236e-13
40,155,153,340,10,0.9999931,14,3.2780538e-13
34,162,170,328,24,0.951938,14,2.732136e-10
