Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
100,151,104,356,24,0.9995566,14,1.03576655e-19
76,146,144,83,24,0.9971501,14,7.468761e-17
60,146,141,6,24,0.99127394,14,4.331747e-15
50,158,147,152,24,0.93435955,14,3.7998246e-12
42,147,147,215,24,0.8270314,14,1.2012379e-13
38,150,152,209,24,0.9193133,14,2.1259614e-11
34,161,162,270,24,0.9105573,14,1.41309655e-11
