Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
146,88,53,176,2,0.99999905,1,6.023836e-07
110,83,50,331,2,1.0,1,8.368086e-09
88,134,57,173,2,1.0,1,1.2915923e-09
72,159,64,262,2,0.9999993,1,1.9060124e-07
62,143,59,139,2,0.9999926,1,4.639405e-06
54,162,74,274,2,0.99998856,1,7.5018943e-06
48,163,79,74,2,0.99995244,1,4.1275933e-05
