Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
146,108,80,217,6,0.99999964,1,6.3570768e-12
110,174,70,293,6,0.99968183,1,3.973924e-10
88,173,81,139,6,0.999716,1,3.5629104e-09
72,145,64,82,2,1.0,1,7.2367896e-11
62,143,59,113,2,0.99997556,1,1.5769561e-07
54,161,67,331,2,0.999943,1,7.2105996e-07
48,178,78,88,2,0.99999094,1,8.724545e-07
