Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
146,144,43,283,6,0.9999738,1,1.00380156e-11
110,136,51,183,2,0.9999999,1,7.035389e-10
88,146,40,219,2,1.0,1,8.564259e-09
72,154,88,83,2,1.0,1,3.0914286e-08
62,142,63,318,2,0.99999964,1,1.01874335e-07
54,158,89,72,2,0.99999654,1,1.2338395e-06
48,181,91,109,2,0.9999726,1,5.5569685e-06
