Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
146,127,100,290,38,1.0,1,3.277193e-18
110,103,39,260,2,1.0,1,4.3521105e-08
88,134,40,253,2,0.9999999,1,3.006459e-08
72,145,64,81,2,1.0,1,1.0367196e-09
62,155,58,325,2,0.99999917,1,2.5863957e-07
54,151,70,107,2,0.99999857,1,1.0470443e-06
48,163,78,356,2,0.99999297,1,5.061079e-06
