Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
146,112,58,152,32,0.9999417,1,1.47985365e-05
110,153,89,122,32,0.85322964,1,0.015668357
88,191,40,104,32,0.6586519,1,0.09138386
72,210,69,92,32,0.6997253,1,0.01423367
62,213,112,253,6,0.38814035,1,0.3060921
54,214,87,180,32,0.33727074,1,0.11296494
48,195,88,277,32,0.23681241,1,0.19741853
